Object,Price,Location,Link
"Sold  Feb 24, 2019 Bronze Age laurel shaped pendant",$10.50,"Pyhra, Austria",https://www.ebay.com/itm/Bronze-Age-laurel-shaped-pendant/292966741152?hash=item44362db4a0%3Ag%3Ab38AAOSwEwNcaSvV&LH_Auction=1
"Sold  Feb 24, 2019 Romano- British swastika brooch/ axe composite brooch",$31.70,"CYPRUS, Cyprus",https://www.ebay.com/itm/Romano-British-swastika-brooch-axe-composite-brooch/292966734712?hash=item44362d9b78%3Ag%3AC8kAAOSwdC5caSoU&LH_Auction=1
"Sold  Feb 24, 2019 Romano- British signet ring",$6.50,"Didcot, Oxfordshire, United Kingdom",https://www.ebay.com/itm/Romano-British-signet-ring/292966729184?hash=item44362d85e0%3Ag%3AsG8AAOSwNwhcaSj2&LH_Auction=1
"Sold  Feb 24, 2019 Roman seal ring with Victory walking left, holding wreath",$15.65,"CYPRUS, Cyprus",https://www.ebay.com/itm/Roman-seal-ring-with-Victory-walking-left-holding-wreath/303065284145?hash=item4690193e31%3Ag%3AyyMAAOSwIelcaSfi&LH_Auction=1
"Sold  Feb 24, 2019 Roman lead casting bowl with lead votiv plaques",$46.00,"CYPRUS, Cyprus",https://www.ebay.com/itm/Roman-lead-casting-bowl-with-lead-votiv-plaques/292966718862?hash=item44362d5d8e%3Ag%3A3LcAAOSwtwVcaSZT&LH_Auction=1
"Sold  Feb 24, 2019 Lot of 3 Roman iron building key",$10.00,"Graz, Austria",https://www.ebay.com/itm/Lot-of-3-Roman-iron-building-key/303065275929?hash=item4690191e19%3Ag%3AoSkAAOSwDcJcaST2&LH_Auction=1
"Sold  Feb 24, 2019 Roman  padlock key and seal set",$10.50,"CYPRUS, Cyprus",https://www.ebay.com/itm/Roman-padlock-key-and-seal-set/292966704341?hash=item44362d24d5%3Ag%3ANJYAAOSwpZNcaSRd&LH_Auction=1
"Sold  Feb 24, 2019 Lot of 5 Roman medical basic equipment spatula&scraper",$102.50,"London, United Kingdom",https://www.ebay.com/itm/Lot-of-5-Roman-medical-basic-equipment-spatula-scraper/303065273426?hash=item4690191452%3Ag%3A8x4AAOSwhWFcaSKf&LH_Auction=1
"Sold  Feb 24, 2019 Romano- British bronze travel scale with weights",$166.00,"Kozarska Dubica, Bosnia and Herzegovina",https://www.ebay.com/itm/Romano-British-bronze-travel-scale-with-weights/303065268689?hash=item46901901d1%3Ag%3AWM4AAOSwt%7E1cIM7K&LH_Auction=1
"Sold  Feb 24, 2019 Lot of 9 Roman military fitting - buckle&mounts",$10.50,"London, United Kingdom",https://www.ebay.com/itm/Lot-of-9-Roman-military-fitting-buckle-mounts/303065266073?hash=item469018f799%3Ag%3AJ9gAAOSw1xZcaR6j&LH_Auction=1
"Sold  Feb 24, 2019 Roman engraved legionary officer brooch",$21.50,"CYPRUS, Cyprus",https://www.ebay.com/itm/Roman-engraved-legionary-officer-brooch/292966673870?hash=item44362cadce%3Ag%3AoEwAAOSwpaVcJhsU&LH_Auction=1
"Sold  Feb 24, 2019 Lot of 5 Roman and Celtic brooch #2",$29.40,"..................., Norway",https://www.ebay.com/itm/Lot-of-5-Roman-and-Celtic-brooch-2/292966672067?hash=item44362ca6c3%3Ag%3A7zkAAOSwFalcaR1f&LH_Auction=1
"Sold  Feb 24, 2019 Lot of 5 Roman and Celtic brooch",$32.00,"..................., Norway",https://www.ebay.com/itm/Lot-of-5-Roman-and-Celtic-brooch/292966671486?hash=item44362ca47e%3Ag%3AImcAAOSwkClcaRyu&LH_Auction=1
"Sold  Feb 24, 2019 1 Ancient Celtic Glass Bead Celts VERY RARE!  TOP !!",$15.50,"Bavaria, Germany",https://www.ebay.com/itm/1-Ancient-Celtic-Glass-Bead-Celts-VERY-RARE-TOP/153386097171?hash=item23b6861a13%3Ag%3AHIYAAOSwcY5cbDPh&LH_Auction=1
"Sold  Feb 23, 2019 EVIL EYE BRONZE CELTIC APPLIQUE",$1.25,"Nis, Serbia",https://www.ebay.com/itm/EVIL-EYE-BRONZE-CELTIC-APPLIQUE/273705732040?hash=item3fba2207c8%3Ag%3AcwcAAOSwEWNcaHZ5&LH_Auction=1
"Sold  Feb 21, 2019 Our Scottish Songs Thistle Library 2.5""x 3.5"" Antique Book",$20.00,"Lugoff, South Carolina, United States",https://www.ebay.com/itm/Our-Scottish-Songs-Thistle-Library-2-5-x-3-5-Antique-Book/273702282180?hash=item3fb9ed63c4%3Ag%3AGxoAAOSwB0lcSiA5&LH_Auction=1
"Sold  Feb 21, 2019  Viking   battle axe Metal detector finds  100% original",$75.00,"Klimovsk, Russian Federation",https://www.ebay.com/itm/Viking-battle-axe-Metal-detector-finds-100-original/323690900305?hash=item4b5d7b2b51%3Ag%3AiCcAAOSwn2pcYdBr&LH_Auction=1
"Sold  Feb 21, 2019 amazing fibula with decoration Celtic Latènetime ca.300BC",$88.00,,
"Sold  Feb 21, 2019 Iron Age Ring With Prehistoric ""Ring and Dot"" Motif",$9.99,"East Haven, Connecticut, United States",https://www.ebay.com/itm/Iron-Age-Ring-With-Prehistoric-Ring-and-Dot-Motif/123641080622?hash=item1cc9952b2e%3Ag%3AYi0AAOSw5bxcK6kL&LH_Auction=1
"Sold  Feb 20, 2019 ANCIENT EARLY BRONZE CELTIC AXE",$79.00,"Europe, Serbia",https://www.ebay.com/itm/ANCIENT-EARLY-BRONZE-CELTIC-AXE/183679318481?hash=item2ac423f9d1%3Ag%3As6gAAOSwg-tcNj0Y&LH_Auction=1
"Sold  Feb 20, 2019 ANCIENT BRONZE  CELTIC AXE",$52.00,"London, United Kingdom",https://www.ebay.com/itm/ANCIENT-BRONZE-CELTIC-AXE/183679242997?hash=item2ac422d2f5%3Ag%3ABJEAAOSwbmFcYFiL&LH_Auction=1
"Sold  Feb 18, 2019 Scythian bronze helmet. Scythians. About 1-3 century.","$1,825.00","Bad Schwalbach, Germany",https://www.ebay.com/itm/Scythian-bronze-helmet-Scythians-About-1-3-century/273693521834?hash=item3fb967b7aa%3Ag%3AF5sAAOSwEppcJW-6&LH_Auction=1
"Sold  Feb 18, 2019 Meotian sword. Meoty. 4th century. Very good condition. Length 70 cm.",$300.00,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Meotian-sword-Meoty-4th-century-Very-good-condition-Length-70-cm/273693481075?hash=item3fb9671873%3Ag%3AZ7IAAOSwE7db0crS&LH_Auction=1
"Sold  Feb 17, 2019 VERY RARE Pottery Celtic Idol  circa 500-300 BC. VERY INTERESTING",$77.00,"Mainz, Germany",https://www.ebay.com/itm/VERY-RARE-Pottery-Celtic-Idol-circa-500-300-BC-VERY-INTERESTING/254118317465?hash=item3b2aa1cd99%3Ag%3AIq4AAOSw8VNcYHmE&LH_Auction=1
"Sold  Feb 17, 2019 VERY RARE Pottery Celtic Cup , Ship  circa 500-300 BC.",$46.45,,
"Sold  Feb 17, 2019 VERY RARE Pottery Celtic Ritual Vessel  circa 500-300 BC. RESTORED",$22.50,,
"Sold  Feb 17, 2019 Large Celtic Bronze Brooch Fibula",$17.99,,
"Sold  Feb 17, 2019 Antique rare DUTCH DOGON or RUSSIAN GLASS BEAD translucent cobald blue and green",$5.50,"Lautertal, Germany",https://www.ebay.com/itm/Antique-rare-DUTCH-DOGON-or-RUSSIAN-GLASS-BEAD-translucent-cobald-blue-and-green/153369150202?hash=item23b58382fa%3Ag%3ADj4AAOSwozNcWsf%7E&LH_Auction=1
"Sold  Feb 17, 2019 2 ancient rare CELTIC or Viking Norseman GLASS BEADS translucent red and pink",$26.99,"Lautertal, Germany",https://www.ebay.com/itm/2-ancient-rare-CELTIC-or-Viking-Norseman-GLASS-BEADS-translucent-red-and-pink/153369148756?hash=item23b5837d54%3Ag%3Azx4AAOSwWbZcXCrY&LH_Auction=1
"Sold  Feb 17, 2019 Ax  culture of Gava-Goligrady is approximately 1250-1050 BC",$160.50,,
"Sold  Feb 16, 2019 Celtic Sword , 1- 2 century AD",$362.00,"Kiev, Ukraine",https://www.ebay.com/itm/Celtic-Sword-1-2-century-AD/233123587568?hash=item36473fa5f0%3Ag%3AjMEAAOSwEp5cWr3t&LH_Auction=1
"Sold  Feb 16, 2019 BYZANTINE  SQUARE APPLIQUE with cross inside",$1.99,"SR, Bosnia and Herzegovina",https://www.ebay.com/itm/BYZANTINE-SQUARE-APPLIQUE-with-cross-inside/273694637102?hash=item3fb978bc2e%3Ag%3AFIEAAOSwUBlcXyFV&LH_Auction=1
"Sold  Feb 16, 2019 Celtic iron pole tool approx. 6 "" long, 2 1/2 "" wide where it fans out",$1.00,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Celtic-iron-pole-tool-approx-6-long-2-1-2-wide-where-it-fans-out/123641269637?hash=item1cc9980d85%3Ag%3A5TAAAOSwJOJcTUdt&LH_Auction=1
"Sold  Feb 16, 2019 EVIL EYE BRONZE CELTIC APPLIQUE",$5.50,"Nis, Serbia",https://www.ebay.com/itm/EVIL-EYE-BRONZE-CELTIC-APPLIQUE/273694624428?hash=item3fb9788aac%3Ag%3ADhoAAOSwzMlcXx02&LH_Auction=1
"Sold  Feb 15, 2019 Scythian helmet. Scythians. Approximately 4th century.","$1,903.00","Bad Schwalbach, Germany",https://www.ebay.com/itm/Scythian-helmet-Scythians-Approximately-4th-century/401701531773?hash=item5d8746f07d%3Ag%3A4ScAAOSw%7EKNcKBu8&LH_Auction=1
"Sold  Feb 15, 2019 Sword of the Viking. The Vikings. Big Combat Sword. 92cm. SWORD VIKING ORIGINAL",$405.00,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Sword-of-the-Viking-The-Vikings-Big-Combat-Sword-92cm-SWORD-VIKING-ORIGINAL/401701532836?hash=item5d8746f4a4%3Ag%3Aj2oAAOSwvwRcKA5s&LH_Auction=1
"Sold  Feb 15, 2019 Sword of the Viking. The Vikings. Big Combat Sword. 94 cm. SWORD VIKING ORIGINAL",$910.00,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Sword-of-the-Viking-The-Vikings-Big-Combat-Sword-94-cm-SWORD-VIKING-ORIGINAL/401701531425?hash=item5d8746ef21%3Ag%3ARGgAAOSwHSdcLqUr&LH_Auction=1
"Sold  Feb 15, 2019 Arrowheads The Khazars 5th century. Different types of arrows and other accessor",$105.76,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Arrowheads-The-Khazars-5th-century-Different-types-of-arrows-and-other-accessor/401701526890?hash=item5d8746dd6a%3Ag%3AYqcAAOSws6dcPKKN&LH_Auction=1
"Sold  Feb 15, 2019 Scythian bronze helmet. Scythians. Bronze. 7th century AD.",$898.88,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Scythian-bronze-helmet-Scythians-Bronze-7th-century-AD/401701528586?hash=item5d8746e40a%3Ag%3A9c8AAOSwyY9cO77W&LH_Auction=1
"Sold  Feb 15, 2019 Scythian ritual sword / saber. Ritual sword murder.",$224.50,"Kiev, Ukraine",https://www.ebay.com/itm/Scythian-ritual-sword-saber-Ritual-sword-murder/273693520576?hash=item3fb967b2c0%3Ag%3AANcAAOSwVRBb-Bni&LH_Auction=1
"Sold  Feb 15, 2019 Scythian Sword- akinak. Scythians. 77 cm. Excellent condition. ORIGINAL!!!",$597.00,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Scythian-Sword-akinak-Scythians-77-cm-Excellent-condition-ORIGINAL/401701532106?hash=item5d8746f1ca%3Ag%3AgDwAAOSwhhlcKBSX&LH_Auction=1
"Sold  Feb 15, 2019 Sword of the Viking. The Vikings. Big Battle/Combat sword.",$810.00,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Sword-of-the-Viking-The-Vikings-Big-Battle-Combat-sword/273693516549?hash=item3fb967a305%3Ag%3ACHAAAOSwn6JbyfQA&LH_Auction=1
"Sold  Feb 15, 2019 Saber / Sword of Khazar Khaganate (about 8 - 9 centuries) ORIGINAL! Length 80 cm",$124.60,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Saber-Sword-of-Khazar-Khaganate-about-8-9-centuries-ORIGINAL-Length-80-cm/273693515720?hash=item3fb9679fc8%3Ag%3A2y0AAOSwx-lcG7%7EI&LH_Auction=1
"Sold  Feb 15, 2019 Helmet of ancient Rus-12 century - ""Polovtsy"". Original condition. Without resto",$560.00,"Bad Schwalbach, Germany",https://www.ebay.com/itm/Helmet-of-ancient-Rus-12-century-Polovtsy-Original-condition-Without-resto/273693498240?hash=item3fb9675b80%3Ag%3A1ckAAOSwEwNcXhm8&LH_Auction=1
"Sold  Feb 15, 2019 Hallstatt (c. 800 BC) Celtic bronze bowl (bowl in bowl), opening 9 5/8"" across",$555.00,"East Weymouth, Massachusetts, United States",https://www.ebay.com/itm/Hallstatt-c-800-BC-Celtic-bronze-bowl-bowl-in-bowl-opening-9-5-8-across/123636600272?hash=item1cc950cdd0%3Ag%3ADOAAAOSwUpFcANNe&LH_Auction=1
"Sold  Feb 14, 2019 Roman bronze blade",$36.00,"SR, Bosnia and Herzegovina",https://www.ebay.com/itm/Roman-bronze-blade/292951575145?hash=item4435464a69%3Ag%3AjuAAAOSw1YRcXH-k&LH_Auction=1
"Sold  Feb 14, 2019 Roman iron key",$3.00,"Didcot, United Kingdom",https://www.ebay.com/itm/Roman-iron-key/303054383194?hash=item468f72e85a%3Ag%3A5rEAAOSwaKVcXH8n&LH_Auction=1
"Sold  Feb 14, 2019 Celtic brooch with inlay",$36.00,"CYPRUS, Cyprus",https://www.ebay.com/itm/Celtic-brooch-with-inlay/303054381456?hash=item468f72e190%3Ag%3ALqoAAOSwSudcNyFq&LH_Auction=1
"Sold  Feb 14, 2019 Celtic anchor formed brooch",$10.00,"Lummi Island, Washington, United States",https://www.ebay.com/itm/Celtic-anchor-formed-brooch/303054379024?hash=item468f72d810%3Ag%3AOd0AAOSwWkFcXH4l&LH_Auction=1
"Sold  Feb 14, 2019 Late Roman plate brooch with Victory",$17.50,"Wembley, United Kingdom",https://www.ebay.com/itm/Late-Roman-plate-brooch-with-Victory/303054377473?hash=item468f72d201%3Ag%3Ax58AAOSw78xcXH2g&LH_Auction=1
"Sold  Feb 14, 2019 Romano- British silver trumpet brooch",$37.00,"Didcot, United Kingdom",https://www.ebay.com/itm/Romano-British-silver-trumpet-brooch/292951565149?hash=item443546235d%3Ag%3AILQAAOSwg%7E9cXHzm&LH_Auction=1
"Sold  Feb 14, 2019 Roman axe formed brooch",$15.50,"Europe, Austria",https://www.ebay.com/itm/Roman-axe-formed-brooch/292951562797?hash=item4435461a2d%3Ag%3At8sAAOSwuHdcXHyC&LH_Auction=1
"Sold  Feb 14, 2019 Romano- British zoomorphic brooch",$53.00,"Didcot, United Kingdom",https://www.ebay.com/itm/Romano-British-zoomorphic-brooch/303054372074?hash=item468f72bcea%3Ag%3A8JoAAOSwaeVcXHu2&LH_Auction=1
"Sold  Feb 14, 2019 Roman military brooch with silver decoration",$36.00,"CYPRUS, Cyprus",https://www.ebay.com/itm/Roman-military-brooch-with-silver-decoration/303054366986?hash=item468f72a90a%3Ag%3AX8gAAOSwqpFcXHnn&LH_Auction=1
"Sold  Feb 14, 2019 Lot of 5 Roman and Celtic brooch #2",$36.50,"..................., Norway",https://www.ebay.com/itm/Lot-of-5-Roman-and-Celtic-brooch-2/292951551359?hash=item443545ed7f%3Ag%3A23sAAOSwBKBcXHlG&LH_Auction=1
"Sold  Feb 14, 2019 Lot of 5 Roman and Celtic brooch",$36.00,"..................., Norway",https://www.ebay.com/itm/Lot-of-5-Roman-and-Celtic-brooch/303054358926?hash=item468f72898e%3Ag%3AHX8AAOSweRxcXHhd&LH_Auction=1
"Sold  Feb 14, 2019 Lot of 5 Roman knee brooch - different types",$41.00,"Štúrovo, default, Slovakia",https://www.ebay.com/itm/Lot-of-5-Roman-knee-brooch-different-types/292951544235?hash=item443545d1ab%3Ag%3AyG4AAOSwMDhcXHeo&LH_Auction=1
